time,Longitude,Latitude,botDepth,date,depth,temperature,salinity,qualityflag
0.0,353.98528,52.37283,0.0,20120755.0,3.5,6.720654431,0.291000009,1.0
3.0,6.62171,52.55732,0.0,20112316.0,3.5,18.152102631,34.677771251,1.0
15.0,359.99564,51.75522,0.0,20112431.0,3.5,33.126998901,34.090772918,1.0
7.0,359.99564,52.0564,0.0,20135699.0,3.5,33.126998901,28.552532443,1.0
16.0,12.99842,54.97865,0.0,20120531.0,3.5,12.150922501,34.893682216,1.0
18.0,359.99564,52.96263,0.0,20120761.0,3.5,18.079844155,33.906724653,1.0
10.0,33.99463,51.83012,0.0,20112074.0,3.5,22.323514168,1.613516619,1.0
0.0,359.99564,49.59233,0.0,20120754.0,3.5,7.02317774,0.291000009,1.0
7.0,15.04727,54.87548,0.0,20111036.0,3.5,32.740659242,0.291000009,1.0
15.0,359.99564,49.29836,0.0,20121202.0,3.5,20.51996511,34.775142503,1.0
18.0,1.34527,52.3748,0.0,20110842.0,3.5,11.519443626,28.948856649,1.0
6.0,359.99564,52.30271,0.0,20120571.0,3.5,33.126998901,30.362776281,1.0
19.0,359.99564,52.38591,0.0,20139411.0,3.5,32.803745203,0.291000009,1.0
8.0,359.99564,49.60739,0.0,20119764.0,3.5,32.839927368,0.998921395,1.0
0.0,0.00569,52.20109,0.0,20120810.0,3.5,12.408132727,20.392305543,1.0
0.0,359.99564,49.35123,0.0,20109138.0,3.5,33.126998901,35.854000092,1.0
15.0,359.99564,53.05586,0.0,20140114.0,3.5,19.467696223,35.239063329,1.0
1.0,0.00569,50.1636,0.0,20109861.0,3.5,20.870444982,21.057062198,1.0
0.0,348.29944,53.17419,0.0,20120065.0,3.5,7.531591306,33.975552711,1.0
19.0,10.66656,52.51483,0.0,20131244.0,3.5,32.065514499,34.310913364,1.0
17.0,0.00569,52.26277,0.0,20120059.0,3.5,32.85734552,35.594099722,1.0
1.0,359.99564,49.3194,0.0,20109576.0,3.5,31.079028498,5.699869042,1.0
0.0,359.99564,52.14443,0.0,20121094.0,3.5,31.336188222,0.291000009,1.0
11.0,359.99564,55.14588,0.0,20134720.0,3.5,32.528274235,28.158126832,1.0
6.0,351.17334,51.89589,0.0,20109697.0,3.5,21.296741493,33.824360876,1.0
16.0,21.75613,52.12574,0.0,20113786.0,3.5,10.512254319,33.840372182,1.0
10.0,354.86289,52.42715,0.0,20121192.0,3.5,32.852814699,34.629317987,1.0
3.0,359.99564,54.38456,0.0,20131069.0,3.5,11.641329789,0.291000009,1.0
10.0,5.04621,49.65012,0.0,20139062.0,3.5,32.318879993,3.775727479,1.0
17.0,0.00569,49.81167,0.0,20109158.0,3.5,12.377022901,33.884124638,1.0
15.0,359.99564,49.16089,0.0,20120201.0,3.5,9.709517301,34.07523934,1.0
18.0,359.99564,49.16089,0.0,20120658.0,3.5,33.09437122,35.242388715,1.0
0.0,359.99564,53.43147,0.0,20128240.0,3.5,22.796481051,34.164541748,1.0
0.0,359.99564,49.87037,0.0,20140114.0,3.5,13.538390177,0.291000009,1.0
6.0,0.00569,54.43444,0.0,20140114.0,3.5,21.974251361,0.291000009,1.0
0.0,357.19264,52.32166,0.0,20134336.0,3.5,33.126998901,33.524781103,1.0
11.0,359.99564,52.7226,0.0,20121164.0,3.5,32.510468568,34.572596063,1.0
0.0,0.00569,49.67838,0.0,20130565.0,3.5,32.829886279,33.683517987,1.0
0.0,359.99564,52.37857,0.0,20133549.0,3.5,22.012398688,11.044709585,1.0
16.0,359.99564,53.82869,0.0,20112819.0,3.5,13.700907821,34.434763264,1.0
13.0,18.97033,51.88155,0.0,20131522.0,3.5,22.955328294,35.854000092,1.0
16.0,359.99564,49.23201,0.0,20140114.0,3.5,14.009726699,0.291000009,1.0
0.0,2.87458,52.15494,0.0,20111144.0,3.5,20.643876054,34.128285549,1.0
17.0,359.99564,52.15156,0.0,20140114.0,3.5,30.700937565,0.291000009,1.0
6.0,359.99564,52.60696,0.0,20120896.0,3.5,32.279071391,0.291000009,1.0
0.0,359.99564,52.01566,0.0,20140114.0,3.5,33.126998901,0.291000009,1.0
0.0,343.5859,49.36148,0.0,20112064.0,3.5,19.557202398,34.437090429,1.0
16.0,359.99564,49.16089,0.0,20140114.0,3.5,32.913102555,0.291000009,1.0
14.0,13.34805,52.12279,0.0,20127722.0,3.5,32.467978467,0.291000009,1.0
12.0,358.82068,52.24021,0.0,20112113.0,3.5,21.017734347,0.291000009,1.0
9.0,359.99564,49.69219,0.0,20140114.0,3.5,8.228511016,34.39609978,1.0
9.0,359.99564,49.16089,0.0,20134284.0,3.5,10.83974816,33.285653956,1.0
2.0,26.73179,49.16089,0.0,20139269.0,3.5,11.086795502,29.964396108,1.0
0.0,25.53278,49.49536,0.0,20139182.0,3.5,33.126998901,31.468149459,1.0
16.0,0.00569,51.88053,0.0,20139984.0,3.5,30.852125132,0.827098784,1.0
6.0,359.99564,49.74644,0.0,20140114.0,3.5,33.068906041,34.616437654,1.0
8.0,359.99564,55.80562,0.0,20112545.0,3.5,33.126998901,33.992479875,1.0
15.0,3.01654,52.61385,0.0,20132170.0,3.5,12.920301687,0.291000009,1.0
10.0,359.99564,52.32057,0.0,20140114.0,3.5,33.126998901,35.318440678,1.0
0.0,0.00569,50.61981,0.0,20112513.0,3.5,11.771044302,13.824518949,1.0
0.0,0.00569,49.16089,0.0,20112859.0,3.5,33.126998901,31.74431481,1.0
10.0,13.37213,49.16089,0.0,20120511.0,3.5,21.577210096,34.548681933,1.0
18.0,359.99564,55.80562,0.0,20133753.0,3.5,21.435049699,5.010532654,1.0
9.0,359.99564,49.24103,0.0,20140114.0,3.5,22.076853549,0.291000009,1.0
17.0,359.99564,49.41676,0.0,20135111.0,3.5,31.60690274,0.590659445,1.0
0.0,359.99564,49.16089,0.0,20120507.0,3.5,13.536039296,35.503464761,1.0
7.0,15.03745,49.16089,0.0,20109206.0,3.5,22.689653396,4.918837256,1.0
18.0,359.99564,52.70704,0.0,20140114.0,3.5,20.077223862,0.544379533,1.0
5.0,359.99564,50.10343,0.0,20135093.0,3.5,31.950788103,33.64599136,1.0
17.0,359.99564,52.08291,0.0,20130260.0,3.5,31.518175262,0.727336441,1.0
7.0,359.99564,49.16571,0.0,20129370.0,3.5,12.207270402,2.578161685,1.0
17.0,0.00569,55.16433,0.0,20110167.0,3.5,33.125949149,0.291000009,1.0
0.0,19.55304,51.87119,0.0,20110535.0,3.5,33.126998901,35.854000092,1.0
18.0,15.15331,52.40882,0.0,20140114.0,3.5,32.774910428,2.802451309,1.0
9.0,356.53144,49.30243,0.0,20109937.0,3.5,7.57564013,2.609983972,1.0
9.0,359.99564,49.24199,0.0,20119908.0,3.5,32.340502997,0.291000009,1.0
0.0,356.27674,49.66092,0.0,20136573.0,3.5,32.067456688,1.524560843,1.0
1.0,359.99564,52.87883,0.0,20108768.0,3.5,22.749089249,32.977817247,1.0
2.0,348.61992,49.16089,0.0,20113252.0,3.5,31.532579077,0.428284743,1.0
2.0,359.99564,49.16089,0.0,20140114.0,3.5,32.186015916,13.194870587,1.0
0.0,0.00569,52.24878,0.0,20111050.0,3.5,33.02229879,0.291000009,1.0
0.0,6.02894,51.91361,0.0,20131126.0,3.5,13.839941507,30.540090881,1.0
20.0,359.99564,49.89851,0.0,20135120.0,3.5,32.648018647,0.291000009,1.0
0.0,359.99564,52.01227,0.0,20140114.0,3.5,7.203822404,8.438465246,1.0
0.0,359.99564,49.70006,0.0,20112735.0,3.5,12.966633608,7.603993109,1.0
19.0,359.99564,49.80941,0.0,20133592.0,3.5,21.996389875,32.317399364,1.0
7.0,9.1009,49.72327,0.0,20140114.0,3.5,33.126998901,13.084891111,1.0
9.0,355.26626,50.35757,0.0,20134058.0,3.5,12.996924789,31.148790417,1.0
11.0,26.95686,49.67433,0.0,20121242.0,3.5,14.711616911,6.755016522,1.0
9.0,359.99564,53.75451,0.0,20140114.0,3.5,33.126998901,19.99788272,1.0
11.0,359.99564,49.34546,0.0,20133868.0,3.5,13.359795176,34.683936741,1.0
11.0,359.99564,51.82534,0.0,20112846.0,3.5,32.671013448,0.291000009,1.0
12.0,359.99564,53.44694,0.0,20120919.0,3.5,33.126998901,35.058783543,1.0
0.0,359.99564,49.4933,0.0,20112034.0,3.5,33.126998901,0.291000009,1.0
0.0,359.99564,52.38802,0.0,20136160.0,3.5,32.897872991,33.843121584,1.0
1.0,359.27182,52.22043,0.0,20110994.0,3.5,20.166383189,32.512062175,1.0
9.0,359.99564,49.70007,0.0,20140114.0,3.5,11.260705524,0.62012511,1.0
3.0,359.99564,49.16089,0.0,20120126.0,3.5,10.971655752,0.291000009,1.0
9.0,347.2547,49.16089,0.0,20120463.0,3.5,13.914484866,30.51413886,1.0
16.0,356.49985,53.16873,0.0,20120597.0,3.5,33.126998901,0.291000009,1.0
7.0,22.51414,55.48933,0.0,20111922.0,3.5,32.525535257,27.950285559,1.0
0.0,30.49617,49.94022,0.0,20120254.0,3.5,33.126998901,29.870848622,1.0
3.0,359.88668,49.55371,0.0,20112612.0,3.5,10.858182499,0.291000009,1.0
13.0,359.99564,53.2078,0.0,20112883.0,3.5,32.893921134,0.291000009,1.0
0.0,359.99564,52.02213,0.0,20120926.0,3.5,33.055937382,0.291000009,1.0
1.0,359.99564,49.16089,0.0,20111190.0,3.5,21.141877937,30.607137626,1.0
17.0,359.99564,49.48116,0.0,20112008.0,3.5,32.206608479,0.471627875,1.0
11.0,359.99564,53.7983,0.0,20113027.0,3.5,14.070261547,27.545866836,1.0
11.0,0.00569,49.16089,0.0,20120657.0,3.5,32.869993045,0.291000009,1.0
1.0,22.16793,49.34912,0.0,20130086.0,3.5,33.126998901,31.027851579,1.0
4.0,30.51993,52.53615,0.0,20140114.0,3.5,33.126998901,31.424411953,1.0
1.0,4.67373,49.33918,0.0,20137662.0,3.5,5.021981253,0.817416281,1.0
19.0,28.18748,49.52878,0.0,20134448.0,3.5,32.250912513,33.126045571,1.0
0.0,353.8905,49.37376,0.0,20110868.0,3.5,32.121236145,28.431274994,1.0
2.0,345.98975,49.65384,0.0,20140114.0,3.5,31.418138536,0.291000009,1.0
18.0,0.77159,51.92126,0.0,20140114.0,3.5,33.126998901,30.565343726,1.0
0.0,21.17191,49.16089,0.0,20120586.0,3.5,33.126998901,5.305593877,1.0
0.0,359.99564,52.49419,0.0,20109813.0,3.5,33.126998901,35.854000092,1.0
15.0,359.99564,52.89372,0.0,20112641.0,3.5,18.225700246,33.908605441,1.0
9.0,34.25699,52.04339,0.0,20113282.0,3.5,13.753541741,0.291000009,1.0
0.0,359.99564,49.16089,0.0,20111162.0,3.5,20.684915298,32.406495331,1.0
0.0,359.99564,50.58734,0.0,20121048.0,3.5,33.016197249,0.291000009,1.0
6.0,359.99564,52.88536,0.0,20112391.0,3.5,10.433689005,0.291000009,1.0
16.0,359.99564,49.49536,0.0,20121101.0,3.5,12.97568404,35.854000092,1.0
8.0,348.62118,51.83867,0.0,20120420.0,3.5,33.126998901,8.383254373,1.0
10.0,3.53764,52.37269,0.0,20140114.0,3.5,12.945801745,32.957907183,1.0
0.0,351.93961,49.51965,0.0,20111965.0,3.5,32.940956783,0.291000009,1.0
0.0,359.99564,53.52463,0.0,20112097.0,3.5,19.182298098,33.474461483,1.0
20.0,359.99564,51.96675,0.0,20109804.0,3.5,10.857570476,30.951274579,1.0
0.0,351.02881,49.6803,0.0,20120797.0,3.5,20.680786412,0.291000009,1.0
0.0,347.81157,49.27112,0.0,20111948.0,3.5,14.589364145,13.655631131,1.0
8.0,359.99564,53.03555,0.0,20131290.0,3.5,31.786585134,0.291000009,1.0
0.0,359.99564,49.16089,0.0,20135743.0,3.5,33.126998901,11.450116013,1.0
9.0,356.25758,49.40173,0.0,20110075.0,3.5,22.2362085,0.291000009,1.0
1.0,359.99564,49.52686,0.0,20120330.0,3.5,10.761583668,16.747229596,1.0
6.0,359.99564,49.22611,0.0,20131396.0,3.5,33.126998901,35.216378562,1.0
0.0,35.74535,49.16089,0.0,20133639.0,3.5,33.126998901,34.932286935,1.0
4.0,359.99564,49.72433,0.0,20112759.0,3.5,13.006796919,31.959682894,1.0
17.0,359.99564,53.50689,0.0,20111923.0,3.5,20.722638447,34.535759928,1.0
20.0,359.99564,52.34573,0.0,20120920.0,3.5,33.126998901,0.291000009,1.0
7.0,359.99564,49.47747,0.0,20140114.0,3.5,33.008328264,29.9150475,1.0
18.0,359.99564,51.96489,0.0,20140114.0,3.5,33.126998901,29.092471927,1.0
0.0,355.59342,49.55528,0.0,20139799.0,3.5,10.829147837,34.388571897,1.0
10.0,359.99564,50.15717,0.0,20136193.0,3.5,13.06145086,35.592497059,1.0
12.0,357.26999,51.87127,0.0,20120091.0,3.5,12.441011055,1.501856747,1.0
16.0,343.53474,50.2594,0.0,20120528.0,3.5,10.347631213,1.942946029,1.0
18.0,353.89147,49.81119,0.0,20140114.0,3.5,9.860118383,33.748022409,1.0
0.0,359.99564,49.28636,0.0,20139958.0,3.5,18.095593984,32.998847039,1.0
3.0,357.32513,52.2238,0.0,20140114.0,3.5,33.126998901,17.522814277,1.0
11.0,346.52623,52.62742,0.0,20140114.0,3.5,17.458901839,33.294160416,1.0
17.0,352.61621,49.16089,0.0,20111613.0,3.5,33.126998901,34.558806456,1.0
15.0,11.28208,52.18736,0.0,20134096.0,3.5,33.126998901,33.685661042,1.0
8.0,17.75262,54.31419,0.0,20140114.0,3.5,32.666444381,31.805723709,1.0
9.0,359.99564,54.41075,0.0,20120583.0,3.5,33.126998901,0.291000009,1.0
0.0,359.99564,52.17902,0.0,20140114.0,3.5,21.254651266,32.901484846,1.0
8.0,359.99564,52.48025,0.0,20119759.0,3.5,13.165828128,0.670710106,1.0
19.0,13.08684,49.16089,0.0,20120398.0,3.5,33.126998901,0.291000009,1.0
16.0,39.39082,53.17291,0.0,20138866.0,3.5,33.126998901,31.03657049,1.0
7.0,359.99564,49.16089,0.0,20120528.0,3.5,31.637462207,35.346096283,1.0
7.0,359.99564,49.31513,0.0,20140063.0,3.5,21.402034602,34.864204453,1.0
17.0,359.99564,52.46528,0.0,20120779.0,3.5,11.832521813,6.075429722,1.0
8.0,359.99564,49.5134,0.0,20111117.0,3.5,20.735930235,30.507734307,1.0
0.0,7.75948,49.16089,0.0,20140114.0,3.5,32.777878442,30.338591438,1.0
12.0,359.99564,49.45513,0.0,20112740.0,3.5,11.251528894,16.71886423,1.0
8.0,358.68116,52.73194,0.0,20113445.0,3.5,12.241293438,34.978461258,1.0
3.0,348.84635,54.33848,0.0,20134274.0,3.5,11.544814872,4.462643738,1.0
17.0,26.47021,52.58908,0.0,20112812.0,3.5,32.791009536,1.056612469,1.0
0.0,359.99564,55.29275,0.0,20136096.0,3.5,19.93137915,33.326778674,1.0
6.0,356.46676,49.16089,0.0,20108195.0,3.5,32.725917204,34.435060096,1.0
10.0,26.46389,49.17274,0.0,20133949.0,3.5,32.908650423,35.360368573,1.0
8.0,359.99564,50.21841,0.0,20129179.0,3.5,10.750190637,0.291000009,1.0
3.0,27.18414,52.12053,0.0,20112999.0,3.5,21.986668036,30.466335273,1.0
6.0,10.83505,50.22016,0.0,20133378.0,3.5,33.126998901,34.915473268,1.0
1.0,358.25153,49.622,0.0,20130362.0,3.5,20.891245051,7.438229788,1.0
0.0,20.33112,52.30741,0.0,20111388.0,3.5,22.200450927,35.854000092,1.0
0.0,359.99564,52.78505,0.0,20140114.0,3.5,30.933596425,30.251768848,1.0
14.0,359.99564,49.25566,0.0,20110312.0,3.5,22.343161451,0.291000009,1.0
5.0,4.13508,52.07364,0.0,20136462.0,3.5,33.126998901,20.445557291,1.0
1.0,24.83218,49.16089,0.0,20111645.0,3.5,33.126998901,34.546679904,1.0
5.0,359.99564,54.90811,0.0,20112051.0,3.5,30.529828456,29.990273094,1.0
16.0,7.46694,52.75889,0.0,20120226.0,3.5,20.179308715,0.291000009,1.0
0.0,359.99564,50.30985,0.0,20111455.0,3.5,33.126998901,29.508315323,1.0
15.0,359.99564,49.16089,0.0,20111801.0,3.5,8.335881858,18.696348057,1.0
0.0,359.22693,49.56619,0.0,20112828.0,3.5,32.567462111,0.651895699,1.0
4.0,359.99564,49.61405,0.0,20110790.0,3.5,21.567408316,0.291000009,1.0
3.0,27.45769,49.87794,0.0,20140114.0,3.5,14.45992186,35.421096555,1.0
0.0,359.99564,49.16089,0.0,20121337.0,3.5,31.984045665,4.121349508,1.0
7.0,359.99564,52.03407,0.0,20121171.0,3.5,32.088168054,0.291000009,1.0
1.0,21.08856,52.79371,0.0,20140114.0,3.5,8.958969299,3.580488986,1.0
0.0,359.99564,49.16089,0.0,20140114.0,3.5,18.24607891,28.95636826,1.0
6.0,339.45221,50.33203,0.0,20140114.0,3.5,33.126998901,12.347203852,1.0
0.0,40.47999,49.16089,0.0,20112588.0,3.5,32.161977156,34.337610093,1.0
6.0,40.69627,49.16089,0.0,20111125.0,3.5,23.099547261,1.967987907,1.0
11.0,359.99564,49.96699,0.0,20120751.0,3.5,19.893739206,34.04281604,1.0
20.0,359.99564,51.95003,0.0,20128707.0,3.5,31.84250955,4.571819217,1.0
0.0,17.577,49.85018,0.0,20120088.0,3.5,31.258847474,2.661639037,1.0
1.0,9.48923,52.06304,0.0,20138659.0,3.5,33.126998901,24.311930611,1.0
17.0,359.99564,49.29802,0.0,20133296.0,3.5,6.970323684,32.725487711,1.0
0.0,359.99564,49.17245,0.0,20135431.0,3.5,32.070219734,35.854000092,1.0
6.0,348.99116,49.8671,0.0,20109392.0,3.5,32.855341566,34.753648375,1.0
11.0,3.86974,52.6038,0.0,20112564.0,3.5,32.330021201,0.291000009,1.0
3.0,359.99564,50.74883,0.0,20110872.0,3.5,31.845343703,34.077899958,1.0
19.0,359.99564,49.16089,0.0,20120276.0,3.5,31.419792617,0.291000009,1.0
15.0,359.99564,49.29649,0.0,20120666.0,3.5,18.686086655,22.54376474,1.0
0.0,358.98248,52.7664,0.0,20140114.0,3.5,19.662492407,35.117061642,1.0
12.0,347.6234,50.12136,0.0,20132855.0,3.5,33.126998901,29.014369787,1.0
18.0,37.7189,51.91221,0.0,20128487.0,3.5,13.412770416,35.200918149,1.0
22.0,347.47225,49.16089,0.0,20140114.0,3.5,31.045534592,33.465715498,1.0
16.0,29.37952,52.23332,0.0,20140114.0,3.5,33.126998901,0.291000009,1.0
8.0,11.01085,49.55776,0.0,20113537.0,3.5,13.103247974,0.291000009,1.0
0.0,359.99564,52.00503,0.0,20140114.0,3.5,32.181533452,34.935858667,1.0
0.0,359.99564,49.6846,0.0,20134109.0,3.5,31.694834527,34.214132441,1.0
0.0,7.93904,51.85327,0.0,20121091.0,3.5,20.457697377,10.575806802,1.0
8.0,359.99564,49.35814,0.0,20110978.0,3.5,33.126998901,34.809822751,1.0
9.0,359.03707,49.66518,0.0,20110459.0,3.5,12.906622291,30.287595516,1.0
1.0,359.99564,54.24354,0.0,20108913.0,3.5,20.158969859,34.661363165,1.0
3.0,359.99564,49.50982,0.0,20111394.0,3.5,13.619126121,35.854000092,1.0
11.0,359.99564,53.47857,0.0,20111950.0,3.5,17.505172302,1.398408159,1.0
11.0,25.30913,50.22217,0.0,20113620.0,3.5,13.97158559,0.517369242,1.0
17.0,352.9634,52.03204,0.0,20120547.0,3.5,32.838922863,13.47593492,1.0
14.0,31.70777,52.50743,0.0,20120740.0,3.5,32.304251923,32.556021622,1.0
0.0,359.99564,49.22436,0.0,20137451.0,3.5,20.297448715,34.682986349,1.0
17.0,359.99564,51.94577,0.0,20111155.0,3.5,13.279411014,35.854000092,1.0
0.0,26.62574,49.45642,0.0,20112612.0,3.5,21.948874082,0.291000009,1.0
5.0,18.45614,49.32778,0.0,20111585.0,3.5,22.071481168,7.967529155,1.0
0.0,12.25112,50.48358,0.0,20109535.0,3.5,33.126998901,0.373806215,1.0
22.0,359.99564,49.16089,0.0,20140114.0,3.5,13.433207777,18.091451753,1.0
19.0,359.99564,52.4238,0.0,20140114.0,3.5,32.553367066,0.291000009,1.0
0.0,359.99564,49.16089,0.0,20140114.0,3.5,31.112318372,35.330921678,1.0
5.0,344.39094,54.13722,0.0,20128377.0,3.5,33.126998901,2.507352656,1.0
7.0,9.42646,49.37651,0.0,20107382.0,3.5,33.126998901,19.701239881,1.0
0.0,359.99564,49.16089,0.0,20140114.0,3.5,32.888105998,34.017755434,1.0
0.0,359.99564,49.74856,0.0,20140114.0,3.5,33.126998901,35.144380773,1.0
10.0,359.99564,53.24138,0.0,20120054.0,3.5,32.449954315,30.229687495,1.0
17.0,349.36314,52.37131,0.0,20120452.0,3.5,31.653201661,29.435076621,1.0
17.0,3.87483,49.23103,0.0,20110484.0,3.5,32.536001227,0.926148705,1.0
2.0,359.99564,51.87264,0.0,20111442.0,3.5,19.669025894,19.515831968,1.0
10.0,357.14406,49.16118,0.0,20140036.0,3.5,9.987663137,0.291000009,1.0
9.0,359.99564,49.74046,0.0,20140114.0,3.5,14.405138016,0.291000009,1.0
13.0,359.99564,53.1491,0.0,20140114.0,3.5,32.73593873,33.441650591,1.0
0.0,359.99564,52.00253,0.0,20110339.0,3.5,33.126998901,4.005292679,1.0
10.0,9.39266,53.64476,0.0,20131022.0,3.5,13.824413838,34.722147727,1.0
15.0,346.74807,49.59213,0.0,20120844.0,3.5,31.804245181,35.854000092,1.0
0.0,359.99564,52.40929,0.0,20112517.0,3.5,31.53031482,3.368936158,1.0
15.0,346.43211,53.55842,0.0,20137896.0,3.5,33.126998901,35.854000092,1.0
4.0,356.84798,53.46405,0.0,20121110.0,3.5,33.126998901,0.343535193,1.0
0.0,359.99564,52.4536,0.0,20136171.0,3.5,33.126998901,34.663707268,1.0
7.0,359.99564,53.5999,0.0,20121090.0,3.5,17.752702344,0.291000009,1.0
0.0,343.2323,49.19302,0.0,20121037.0,3.5,13.741852725,34.330366105,1.0
17.0,359.99564,49.83546,0.0,20121073.0,3.5,33.126998901,35.661068589,1.0
9.0,27.71017,49.44189,0.0,20126863.0,3.5,6.930691642,33.850217365,1.0
9.0,359.99564,49.16089,0.0,20111799.0,3.5,22.086594638,0.291000009,1.0
10.0,21.45965,49.52923,0.0,20140114.0,3.5,22.095461269,35.079333236,1.0
0.0,359.99564,52.01771,0.0,20112637.0,3.5,32.580522208,0.291000009,1.0
9.0,359.99564,52.23203,0.0,20120132.0,3.5,21.082385635,0.291000009,1.0
5.0,353.05845,49.89607,0.0,20112309.0,3.5,22.151861964,30.306015915,1.0
1.0,27.60381,49.47865,0.0,20112171.0,3.5,20.492982969,0.291000009,1.0
1.0,359.99564,49.16089,0.0,20120794.0,3.5,19.530428921,0.291000009,1.0
0.0,359.99564,49.27432,0.0,20140114.0,3.5,19.651930043,20.268583225,1.0
5.0,359.99564,52.18809,0.0,20131929.0,3.5,12.753699099,30.32838404,1.0
0.0,359.99564,49.16089,0.0,20110040.0,3.5,10.920863567,0.405574704,1.0
1.0,346.52632,52.07425,0.0,20121154.0,3.5,30.855138185,0.291000009,1.0
4.0,359.99564,52.18116,0.0,20111180.0,3.5,10.960517295,2.798064222,1.0
8.0,32.86307,49.6593,0.0,20132485.0,3.5,10.665080739,33.94057553,1.0
7.0,359.99564,49.65644,0.0,20120703.0,3.5,33.126998901,0.291000009,1.0
18.0,30.888,51.92489,0.0,20139798.0,3.5,32.102314093,34.933524183,1.0
0.0,359.99564,49.86065,0.0,20140114.0,3.5,33.126998901,33.84900101,1.0
0.0,357.74004,52.03098,0.0,20132669.0,3.5,31.277163855,33.997911158,1.0
0.0,342.67412,49.16089,0.0,20110010.0,3.5,32.079048714,34.385433424,1.0
3.0,4.2327,50.20155,0.0,20111171.0,3.5,21.648515436,30.515876216,1.0
0.0,339.99135,49.16089,0.0,20120796.0,3.5,19.501220497,0.291000009,1.0
9.0,354.64412,52.32368,0.0,20121125.0,3.5,30.97717457,0.291000009,1.0
13.0,17.32022,51.87387,0.0,20134134.0,3.5,21.000043831,0.291000009,1.0
0.0,359.99564,52.03237,0.0,20111916.0,3.5,31.998579879,15.6230298,1.0
0.0,359.99564,52.06049,0.0,20120355.0,3.5,21.502915279,0.291000009,1.0
16.0,357.29851,52.09349,0.0,20111357.0,3.5,33.126998901,32.949931095,1.0
16.0,359.99564,49.24554,0.0,20111218.0,3.5,10.372525788,0.291000009,1.0
7.0,359.99564,49.16089,0.0,20140114.0,3.5,32.81342911,31.590184198,1.0
11.0,359.99564,49.68477,0.0,20136575.0,3.5,21.842062415,0.291000009,1.0
0.0,359.99564,49.20233,0.0,20120562.0,3.5,19.034155891,20.073202355,1.0
18.0,359.99564,51.93701,0.0,20129504.0,3.5,11.686758497,35.377052895,1.0
18.0,358.68016,50.29556,0.0,20135944.0,3.5,21.473251191,29.31741755,1.0
12.0,359.99564,49.16089,0.0,20112041.0,3.5,13.724957596,34.867054767,1.0
20.0,359.99564,50.32984,0.0,20109105.0,3.5,20.145866014,32.344522657,1.0
10.0,359.99564,49.61246,0.0,20120804.0,3.5,12.908150603,33.936973215,1.0
12.0,355.33296,52.36229,0.0,20130014.0,3.5,33.126998901,34.865393518,1.0
0.0,359.99564,49.21169,0.0,20112647.0,3.5,31.997561856,0.291000009,1.0
1.0,359.99564,54.7004,0.0,20132502.0,3.5,32.340551573,0.291000009,1.0
10.0,3.48597,49.16089,0.0,20120048.0,3.5,13.563323547,33.170841722,1.0
3.0,359.99564,52.6504,0.0,20111305.0,3.5,21.866019349,8.043980251,1.0
18.0,358.94172,50.02208,0.0,20110412.0,3.5,21.470738098,28.219739289,1.0
5.0,8.36249,51.85715,0.0,20106848.0,3.5,20.191813816,27.74357097,1.0
0.0,25.95515,52.43184,0.0,20132453.0,3.5,32.83646941,0.291000009,1.0
5.0,359.99564,49.53347,0.0,20133532.0,3.5,13.229197721,0.291000009,1.0
8.0,359.99564,49.78169,0.0,20120524.0,3.5,32.254100112,0.291000009,1.0
0.0,354.75038,52.49458,0.0,20109501.0,3.5,31.391479932,0.291000009,1.0
0.0,359.99564,51.8346,0.0,20121100.0,3.5,33.126998901,34.996627395,1.0
0.0,357.16615,54.38489,0.0,20134322.0,3.5,32.840013751,0.291000009,1.0
0.0,0.28331,49.16089,0.0,20127873.0,3.5,33.126998901,0.291000009,1.0
17.0,354.74856,49.44538,0.0,20110803.0,3.5,10.173521543,34.000445184,1.0
3.0,352.18035,53.42459,0.0,20139266.0,3.5,33.126998901,8.694400602,1.0
0.0,359.99564,49.16089,0.0,20127897.0,3.5,32.110984704,31.684038366,1.0
0.0,356.98412,51.82021,0.0,20139567.0,3.5,13.693959363,34.023445393,1.0
17.0,359.99564,52.03547,0.0,20120632.0,3.5,20.564376734,33.44982135,1.0
0.0,359.99564,49.2113,0.0,20140114.0,3.5,31.717629746,23.53831711,1.0
19.0,359.99564,52.19743,0.0,20140114.0,3.5,33.126998901,34.725261099,1.0
3.0,353.60848,52.14464,0.0,20140114.0,3.5,22.026976715,33.23366301,1.0
17.0,359.99564,50.33238,0.0,20130484.0,3.5,31.159617099,6.593578396,1.0
1.0,12.46766,49.16089,0.0,20110557.0,3.5,20.975799434,2.89534253,1.0
8.0,349.42785,54.44618,0.0,20109753.0,3.5,9.089965669,13.225842144,1.0
3.0,26.8144,49.16089,0.0,20134729.0,3.5,33.126998901,1.099311607,1.0
2.0,359.99564,49.99875,0.0,20110400.0,3.5,32.985433694,33.87646039,1.0
3.0,11.88338,49.59168,0.0,20132483.0,3.5,32.722405394,0.291000009,1.0
14.0,359.99564,49.5505,0.0,20120347.0,3.5,33.126998901,30.744277742,1.0
13.0,15.81838,52.31141,0.0,20134515.0,3.5,33.126998901,35.349434536,1.0
2.0,359.99564,52.90856,0.0,20120973.0,3.5,33.126998901,28.743266819,1.0
0.0,359.99564,52.11958,0.0,20120193.0,3.5,12.98688091,19.315807273,1.0
